,Text,Verified,Protected,Location,Followers,VerifiedRetweet,Source,NumTweetChars
4002,"the #rspatial #tidyverse synergy is amazing <U+0001F44F><U+0001F44F><U+0001F44F> I produced the plot below with a combination of `stars`, `sf`, `dplyr`, `ggplot2` &amp; friends. Code here: https://t.co/bULZDMXfHx (the points are Gaussian noise generated for the purpose of the example) #rstats https://t.co/DMzRfLbVck",FALSE,FALSE,YES,0,FALSE,other,317
4003,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,NO,0,FALSE,other,161
4004,How I roped @catherinezh into speaking about time series forecasting at the #rstats Meetup #rstatsnyc https://t.co/PXNw0CMjOQ,FALSE,FALSE,YES,1,NA,Twitter for Android,125
4005,"#sciencetwitter I am getting back in the swing of things post mat leave. What are your fave papers, #rstats tricks, tools, etc. From the past 6 months? #dustingoffthecobwebs",FALSE,FALSE,YES,1,NA,Twitter for Android,173
4006,Learning about forecasting time series data in #rstats from @catherinezh #rstatsnyc https://t.co/coFZeLi7aQ,FALSE,FALSE,YES,1,NA,Twitter for Android,107
4007,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,other,161
4008,Some #rstats <U+0001F499> over at the @rapid7 blog. Full access to our free Open Data API via the new ropendata <U+0001F4E6>// Leveraging Internet Telemetry Data with Rapid7's Open Data API https://t.co/rFdE8fujFD https://t.co/0vJ5KNmBE8,FALSE,FALSE,YES,1,TRUE,Twitter for iPhone,237
4009,"Looking forward to hearing @catherinezh present ""Forecasting with Time-Series"" at @nyhackr.
#rstats #rladies https://t.co/DqjUr0Zxqx",FALSE,FALSE,YES,0,NA,Twitter for Android,132
4010,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,NO,1,FALSE,other,161
4011,"Light your fire! #Technology, #Innovation, #Finance - make your mark 

#smartcities #bigdata #iot #writing #strategy #innovation #chooselove #rstats #smartcity #opendata #digitalmarketing #marketing #sales #bigdata #entrepreneur #startup  #ceo #cmo https://t.co/IZe9y15GWb",FALSE,FALSE,YES,0,FALSE,other,272
4012,"I've been putting off figuring out how to do multiple plots in #ggplot (for.. years..), but no longer!! This is phenomenal: https://t.co/U7Mp4zA2dw Handles alignment, different row widths, and ggsave. Thank you @ClausWilke! #cowplot #rstats https://t.co/PIyvrPQgRS",FALSE,FALSE,YES,0,FALSE,Twitter Web App,264
4013,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,Twitter Web App,161
4014,Proud moment: coding the solution to the mutate() challenge correctly with @robinseatworms. Thanks @RallidaeRule for building some self confidence with R! #datascience #rstats #workshop https://t.co/6rliH3gfYB,FALSE,FALSE,YES,1,FALSE,other,209
4015,"Over the past year the BBC's data journalists have fundamentally changed the way we produce graphics. Now we�ve open-sourced the tools we use for making production-ready visuals with #rstats and #ggplot. 

Find out more here: https://t.co/G3DhkFfyQD",FALSE,FALSE,YES,0,FALSE,Twitter for Android,249
4016,"Want to publish your R Markdown<U+0001F4C4> to @Confluence? Try conflr <U+0001F4E6>, a handy RStudio addin for this! #rstats #rmarkdown

blog post: https://t.co/lK8AKeAp9Y
repo: https://t.co/sZAKjgA1UT https://t.co/zdiAydcNPK",FALSE,FALSE,YES,0,FALSE,Twitter for Android,225
4017,Tawaki (Fiordland crested penguins) don't have flippers for nothing. Swimming 5000 km over 3 months in the open ocean is quite a feat. A bit of fun with the amazing data from Thomas Mattern @TawakiProject using #rstats. https://t.co/GxX5gILalQ,FALSE,FALSE,YES,0,FALSE,other,243
4018,"Roses are red,
Iris data forgettable.
Objects of type closure,
Are not subsettable

#rstats valentine",FALSE,FALSE,NO,0,FALSE,Twitter for iPhone,101
4019,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,Twitter for Android,161
4020,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,other,161
4021,"Roses are red,
Iris data forgettable.
Objects of type closure,
Are not subsettable

#rstats valentine",FALSE,FALSE,YES,0,FALSE,other,101
4022,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,other,161
4023,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,Twitter for Android,161
4024,"Want to work as an intern at @rstudio? We have six positions available in the US this summer. We'd love your help improving shiny, rmarkdown, the tidyverse, or building new educational tools. YOU HAVE ONE WEEK LEFT TO APPLY! Details at https://t.co/vxfahr6ga5 #rstats",FALSE,FALSE,YES,1,TRUE,Twitter for Android,267
4025,"Don't mind me, just combining #rayshader with #plottertwitter for some eye-popping effects <U+0001F440> #rstats https://t.co/eQtbi2MB3v",FALSE,FALSE,YES,0,FALSE,Twitter for Android,135
4026,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,NO,0,FALSE,other,161
4027,"1/4
�So that plot is an�� 
�Yep, elevation map.� 
�And this plot is also a�� 
�Yep, also an elevation map.� 
�So are you seriously telling me you turned all these plots into�� 
�Elevation maps. It�s elevation maps all the way down.�

Preview: 3D ggplots w/<U+0001F576><U+FE0F>#rayshader <U+0001F609>#rstats https://t.co/9boxiRzOzr",FALSE,FALSE,NO,0,FALSE,other,330
4028,"here is the #rstats code for my World Data Visualization Prize figures https://t.co/7G6bKtXCbT
I also submitted an entry on the theme 'What Makes A ""Good""Government?', which din't make the cut, but I still think is nice. https://t.co/enne41toXT",FALSE,FALSE,NO,0,FALSE,Twitter Web App,244
4029,"Why use forcats::fct_reorder() over dplyr::arrange() to look at the largest values? 

I used to use fct_reorder to reorder before plotting because I was copying @drob screencasts but I have recently found arrange() to be more intuitive #rstats",FALSE,FALSE,YES,0,NA,Twitter for iPhone,243
4030,"Deep Learning 101 for Dummies like Me. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/wdwEvGs7W3 https://t.co/RLHHG40WDF",FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,286
4031,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,161
4032,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,NO,0,FALSE,other,161
4033,"R is hard to google. So I vote we rename R to Roo, and the mascot could be Roo <U+0001F998>from Pooh, and his buddy could be a cute little snake <U+0001F40D> for like Python. Think of all the fan art of the tiny snek and Roo cuddling. And then #Python people and #Rstats people could be friends. <U+2764><U+FE0F>.",FALSE,FALSE,YES,0,FALSE,Twitter for Android,313
4034,"Want to work as an intern at @rstudio? We have six positions available in the US this summer. We'd love your help improving shiny, rmarkdown, the tidyverse, or building new educational tools. YOU HAVE ONE WEEK LEFT TO APPLY! Details at https://t.co/vxfahr6ga5 #rstats",FALSE,FALSE,YES,0,TRUE,Twitter for Android,267
4035,"Where was this hack when I was learning how to build unit tests in #rstats with the testthat package?!?! Well it's never too late to refactor my tests, I guess. https://t.co/emudFgkMZn",FALSE,FALSE,YES,1,NA,other,184
4036,"Want to work as an intern at @rstudio? We have six positions available in the US this summer. We'd love your help improving shiny, rmarkdown, the tidyverse, or building new educational tools. YOU HAVE ONE WEEK LEFT TO APPLY! Details at https://t.co/vxfahr6ga5 #rstats",FALSE,FALSE,YES,1,TRUE,Twitter for iPhone,267
4037,"the #rspatial #tidyverse synergy is amazing <U+0001F44F><U+0001F44F><U+0001F44F> I produced the plot below with a combination of `stars`, `sf`, `dplyr`, `ggplot2` &amp; friends. Code here: https://t.co/bULZDMXfHx (the points are Gaussian noise generated for the purpose of the example) #rstats https://t.co/DMzRfLbVck",FALSE,FALSE,YES,0,FALSE,other,317
4038,"Light your fire! #Technology, #Innovation, #Finance - make your mark 

#smartcities #bigdata #iot #writing #strategy #innovation #chooselove #rstats #smartcity #opendata #digitalmarketing #marketing #sales #bigdata #entrepreneur #startup  #ceo #cmo https://t.co/IZe9y15GWb",FALSE,FALSE,NO,1,FALSE,Twitter Web App,272
4039,"Example using Authentication with Shiny. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/LjimeP3S39 https://t.co/PKv7AuMTwU",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,274
4040,"Democrats �went low� on Twitter leading up to 2018. That correlated with wins. Opposite true for Republicans. 

For @rollcall, @floriswu690 and I used #rstats to look at the sentiment of 120,000+ tweets from Senate candidates running in the 2018 midterms.

https://t.co/9xWiLKVoUi https://t.co/uMiukLXVia",FALSE,FALSE,YES,1,FALSE,other,304
4041,"my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,YES,0,FALSE,Twitter for Android,284
4042,"The @R4DScommunity welcomes you to week 7 of #TidyTuesday!  We're exploring Federal Budget data!!

<U+0001F4C2> https://t.co/sElb4fcv3u
<U+0001F5DE> https://t.co/iaJrwjAWDz

#r4ds #tidyverse #rstats #dataviz https://t.co/9xav70sEoH",FALSE,FALSE,YES,0,FALSE,Twitter for Android,231
4043,"the #rspatial #tidyverse synergy is amazing <U+0001F44F><U+0001F44F><U+0001F44F> I produced the plot below with a combination of `stars`, `sf`, `dplyr`, `ggplot2` &amp; friends. Code here: https://t.co/bULZDMXfHx (the points are Gaussian noise generated for the purpose of the example) #rstats https://t.co/DMzRfLbVck",FALSE,FALSE,YES,0,FALSE,Twitter for Android,317
4044,"#rstats R-hub is on Twitter now! <U+0001F44B>

Stay tuned for further updates, we'll soon launch a docs website and a blog! <U+0001F387>

In the meantime find
<U+0001F517> our <U+0001F4E6>builder https://t.co/QG8jwaCoto
<U+0001F517> our Github organization https://t.co/tR4d94ZHSj",FALSE,FALSE,NO,0,FALSE,Twitter for Android,280
4045,"<U+0001F5D3> Really been enjoying @gelliottmorris' weekly series of write-ups w/ code!
<U+0001F3DB> ""R for Political Data Science""
https://t.co/wneubAKXQS #rstats #dataviz https://t.co/LY7N5bPGUw",FALSE,FALSE,NO,0,FALSE,Twitter for Android,195
4046,"<U+0001F5D3> Really been enjoying @gelliottmorris' weekly series of write-ups w/ code!
<U+0001F3DB> ""R for Political Data Science""
https://t.co/wneubAKXQS #rstats #dataviz https://t.co/LY7N5bPGUw",FALSE,FALSE,NO,0,FALSE,Twitter for Android,195
4047,"<U+2728> Cool new pkg w/ *great* vignettes!
""vegawidget: htmlwidget Renderer for Vega and Vega-Lite"" <U+0001F468><U+200D><U+0001F4BB> @ijlyttle 
https://t.co/wwvkqLNwth #rstats #rshiny https://t.co/lJuLMzvism",FALSE,FALSE,NO,0,FALSE,Twitter for Android,208
4048,"The #rstats staplr package 2.9.0 is now on  CRAN  <U+0001F4CE> <U+0001F528> <U+0001F527> <U+2702><U+FE0F> <U+0001F4CE>. 
<U+0001F389> <U+0001F38A> Celebrating with awesome @OganM  and all involved !!!!
A big thanks to @robjhyndman  for the initial idea of the package. 
This package provides a toolkit to manipulate PDF files https://t.co/vSHYdzQRNv",FALSE,FALSE,NO,0,FALSE,Twitter for Android,349
4049,"Light your fire! #Technology, #Innovation, #Finance - make your mark 

#smartcities #bigdata #iot #writing #strategy #innovation #chooselove #rstats #smartcity #opendata #digitalmarketing #marketing #sales #bigdata #entrepreneur #startup  #ceo #cmo https://t.co/IZe9y15GWb",FALSE,FALSE,YES,1,NA,other,272
4050,"A scientist talks about his success on #Twitter!

By @KirkDBorne 

https://t.co/Ic69ZYE31h �

#DataScience #rstats #socialmedia #innovation #socialmediamarketing #bigdata #analytics #ai #ml #ArtificialInteligence #MachineLearning #Machine_Learning #networking #hiring #influencer",FALSE,FALSE,YES,1,NA,other,279
4051,"Journalists in NM-CO-UT-WY-West Texas (and AZ?), want to learn how #rstats can turbo-charge your reporting with data? Sign up for my workshop at the SPJ R9 conference, hosted by @SPJRioGrande + @SPJ_UNM. Details below!
https://t.co/BhZKOXuQ45 https://t.co/q1qa4AGtOV",FALSE,FALSE,YES,0,FALSE,Twitter for Android,266
4052,"#rstats R-hub is on Twitter now! <U+0001F44B>

Stay tuned for further updates, we'll soon launch a docs website and a blog! <U+0001F387>

In the meantime find
<U+0001F517> our <U+0001F4E6>builder https://t.co/QG8jwaCoto
<U+0001F517> our Github organization https://t.co/tR4d94ZHSj",FALSE,FALSE,YES,0,FALSE,other,280
4053,"Va uno topogr�fico (medio malhecho) de M�xico
#rstats https://t.co/GLGQXquWWU",FALSE,FALSE,YES,0,NA,other,77
4054,"R Beginner Workshop Series: Workshop 1 - Part 1

Part 1 of the materials, a summary of learning resources available to learn #rstats.

Presented by Alyce Russell (Twitter @nerdrusty). Slides in YouTube link. 

https://t.co/QYcXj4x8FC via @YouTube

#rladies",FALSE,FALSE,YES,0,FALSE,Twitter for Android,256
4055,"my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,YES,0,FALSE,other,284
4056,Miso: #Rstats pkg for Multiple Isotope Labeling Assisted Metabolomics Data Analysis https://t.co/xOn6IyWTTO https://t.co/6JiHoAR0jU,FALSE,FALSE,YES,0,FALSE,other,131
4057,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,NO,0,FALSE,other,161
4058,"Want to publish your R Markdown<U+0001F4C4> to @Confluence? Try conflr <U+0001F4E6>, a handy RStudio addin for this! #rstats #rmarkdown

blog post: https://t.co/lK8AKeAp9Y
repo: https://t.co/sZAKjgA1UT https://t.co/zdiAydcNPK",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,225
4059,"#rstats in ggplot2, you can use `stat_smooth(method = ""lm"", formula = y ~ 1)` if you want to plot the average y over a range of x values. https://t.co/R8OJbpFldg",FALSE,FALSE,YES,1,FALSE,Twitter Web App,161
4060,"CRAN upgrade of the spdep package for spatial dependence testing/modelling to 1.0-2: https://t.co/13JE3qOqAV,   featuring new dependency on sf https://t.co/5hEOxrxTwo,   and sf-using documentation:   https://t.co/dHVwnrW5Xk, thanks to @edzerpebesma, @CivicAngela &amp; others. #rstats",FALSE,FALSE,YES,1,FALSE,other,284
4061,"Learned lots of new things about @AzureDevOps  from great speakers #AzureDevOpsNepal. 
I will try and use all the features in my upcoming coming #rstats and #shiny project. 
#Azure 
#CloudComputing 
#DevOps https://t.co/s4AIdRFWG6",FALSE,FALSE,YES,0,FALSE,other,230
4062,"Came across 'demotivate', an interesting Stata command .

So I just ""had to"" port it to R on the commute home yesterday.  Find it in package dang on @GitHub.

#rstats #andIdontactuallyeverusedstatamyself
/cc @FelipeOrjuelaR @KevinDenny https://t.co/iDMvtOjJgN",FALSE,FALSE,YES,0,FALSE,other,259
